Manuscript ID,Manuscript Type,Manuscript Type,Submission Date,Submission Question,Submission Question Response
[redacted],Research,Research,21/03/2023 11:23,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/03/2023 11:23,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/03/2023 13:52,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/03/2023 13:52,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/03/2023 15:40,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/03/2023 15:40,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/03/2023 16:04,"Does your paper present new data, or use data/models published elsewhere?",My paper has no data
[redacted],Research,Research,21/03/2023 16:04,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/03/2023 18:08,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/03/2023 18:08,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/03/2023 18:23,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/03/2023 18:23,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/03/2023 18:47,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/03/2023 18:47,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/03/2023 20:08,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/03/2023 20:08,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/03/2023 22:02,"Does your paper present new data, or use data/models published elsewhere?",My paper has no data
[redacted],Research,Research,21/03/2023 22:02,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,22/03/2023 6:49,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,22/03/2023 6:49,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,22/03/2023 7:23,"Does your paper present new data, or use data/models published elsewhere?",My paper has no data
[redacted],Research,Research,22/03/2023 7:23,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,22/03/2023 10:07,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,22/03/2023 10:07,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,22/03/2023 17:31,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,22/03/2023 17:31,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,23/03/2023 0:20,"Does your paper present new data, or use data/models published elsewhere?",My paper has no data
