Manuscript.ID,Manuscript.Type,Submission.Question.Response.x,Submission.Question.Response.y
anon-ID_C_2315,Research,Yes,[redacted]
anon-ID_C_2316,Research,Yes,[redacted]
anon-ID_C_2317,Research,Yes,[redacted]
anon-ID_C_2318,Research,Yes,[redacted]
anon-ID_C_2319,Research,Yes,[redacted]
anon-ID_C_2320,Research,Yes,[redacted]
anon-ID_C_2321,Research,Yes,[redacted]
anon-ID_C_2322,Research,Yes,[redacted]
anon-ID_C_2323,Research,Yes,[redacted]
anon-ID_C_2324,Research,Yes,[redacted]
anon-ID_C_2325,Research,Yes,[redacted]
anon-ID_C_2326,Research,Yes,[redacted]
anon-ID_C_2327,Research,Yes,[redacted]
anon-ID_C_2328,Research,Yes,[redacted]
anon-ID_C_2329,Research,Yes,[redacted]
anon-ID_C_2330,Research,Yes,[redacted]
anon-ID_C_2331,Research,Yes,[redacted]
anon-ID_C_2332,Research,Yes,[redacted]
anon-ID_C_2333,Research,Yes,[redacted]
anon-ID_C_2334,Research,Yes,[redacted]
anon-ID_C_2335,Research,Yes,[redacted]
anon-ID_C_2336,Research,Yes,[redacted]
anon-ID_C_2337,Research,Yes,[redacted]
anon-ID_C_2338,Research,Yes,[redacted]
anon-ID_C_2339,Research,Yes,[redacted]
anon-ID_C_2340,Research,Yes,[redacted]
